what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.properties",1316391886975
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1316391887455
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391889445
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391902001
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.properties",1316391902018
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391912943
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391920020
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1316391931541
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1316391933662
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1316391938281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391939746
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316392571323
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316392573634
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316392938504
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1316392939577
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316392939930
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316395037220
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316395044074
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316395048293
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316395049103
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316395050993
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316395051045
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316395051799
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316395052783
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316395053226
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1316395053739
stopped,bundle,org.eclipse.tptp.test.tools.junit.plugin,4.5.1.v201001111000,"org.eclipse.tptp.test.tools.junit.plugin",1316395053739
stopped,bundle,org.eclipse.hyades.test.tools.ui,4.6.2.v201002100300,"org.eclipse.hyades.test.tools.ui",1316395053739
stopped,bundle,org.eclipse.hyades.test.ui.extensions,4.5.2.v201002100300,"org.eclipse.hyades.test.ui.extensions",1316395053740
stopped,bundle,org.eclipse.tptp.test.recorders.url,4.6.2.v200912231900,"org.eclipse.tptp.test.recorders.url",1316395053740
stopped,bundle,org.eclipse.tptp.test.samples,4.3.2.v200911121900,"org.eclipse.tptp.test.samples",1316395053740
stopped,bundle,org.eclipse.hyades.test.ui,4.2.702.v201002100300,"org.eclipse.hyades.test.ui",1316395053740
stopped,bundle,org.eclipse.tptp.monitoring.instrumentation.ui,4.4.201.v200908220100,"org.eclipse.tptp.monitoring.instrumentation.ui",1316395053740
stopped,bundle,org.eclipse.tptp.trace.arm.ui,4.3.300.v200908220100,"org.eclipse.tptp.trace.arm.ui",1316395053740
stopped,bundle,org.eclipse.tptp.platform.instrumentation.ui,4.3.200.v200905160100,"org.eclipse.tptp.platform.instrumentation.ui",1316395053740
stopped,bundle,org.eclipse.tptp.platform.profile.server.wst,4.3.301.v201002100300,"org.eclipse.tptp.platform.profile.server.wst",1316395053740
